ts,seq,i_ph_max,i_n,thd_i_mean,t_low_c,td_margin_k,worst_point,worst_dt_c,max_k_ratio,min_ttl_h,target_dt_c,target_k_ratio,q_any,dq_codes,pd_pps,risk_score,risk_mode,alarms
2026-01-05T04:30:00+00:00,18,391.2,69.3,7.57,3.44,-1.71,DSYA3_L1,1.54,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T04:45:00+00:00,19,399.5,70.7,7.55,3.57,-1.71,DSYA4_L1,1.51,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T05:00:00+00:00,20,406.6,71.7,7.54,3.73,-1.71,DSYA2_L1,1.57,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T05:15:00+00:00,21,434.6,76.3,7.5,3.9,-1.71,DSYA4_L1,1.7,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T05:30:00+00:00,22,463.5,81.2,7.45,4.09,-1.71,DSYA4_L1,1.72,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T05:45:00+00:00,23,499.6,87.2,7.39,4.29,-1.71,DSYA4_L1,2.17,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T06:00:00+00:00,24,524.8,90.6,7.35,4.52,-1.71,DSYA4_L1,2.54,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T06:15:00+00:00,25,619.1,104.9,7.2,4.75,-1.71,DSYA4_L1,2.38,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T06:30:00+00:00,26,713,117.8,7.04,5,-1.71,DSYA4_L1,3.43,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T06:45:00+00:00,27,806.7,131.2,6.89,5.27,-1.71,DSYA4_L1,4.37,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T07:00:00+00:00,28,902.1,143.7,6.73,5.54,-1.71,DSYA4_L1,5.98,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T07:15:00+00:00,29,993,155.5,6.58,5.83,-1.71,DSYA4_L1,6.83,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T07:30:00+00:00,30,1094,169.1,6.42,6.12,-1.71,DSYA4_L1,8.45,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T07:45:00+00:00,31,1182,180.6,6.28,6.43,-1.71,DSYA4_L1,10.69,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T08:00:00+00:00,32,1271,193.7,6.14,6.74,-1.71,DSYA4_L1,12.05,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T08:15:00+00:00,33,1305,197.6,6.08,7.05,-1.71,DSYA4_L1,14.6,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T08:30:00+00:00,34,1329,200,6.04,7.37,-1.7,DSYA4_L1,15.59,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T08:45:00+00:00,35,1357,203.2,6,7.69,-1.7,DSYA4_L1,16.26,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T09:00:00+00:00,36,1394,208.4,5.94,8.02,-1.7,DSYA4_L1,16.55,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T09:15:00+00:00,37,1392,207.9,5.94,8.34,-1.7,DSYA4_L1,17.79,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T09:30:00+00:00,38,1386,207.1,5.95,8.67,-1.7,DSYA4_L1,18.3,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T09:45:00+00:00,39,1381,206.8,5.96,8.98,-1.7,DSYA4_L1,18.07,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T10:00:00+00:00,40,1371,204.2,5.97,9.3,-1.7,DSYA4_L1,17.88,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T10:15:00+00:00,41,1384,206.5,5.95,9.61,-1.7,DSYA4_L1,17.56,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T10:30:00+00:00,42,1394,208.4,5.94,9.91,-1.7,DSYA7_L1,17.71,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T10:45:00+00:00,43,1402,210.4,5.93,10.21,-1.7,DSYA4_L1,17.81,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T11:00:00+00:00,44,1404,212.5,5.93,10.5,-1.7,DSYA3_L1,18.25,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T11:15:00+00:00,45,1413,215.2,5.92,10.77,-1.7,DSYA4_L1,18.28,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T11:30:00+00:00,46,1418,215.8,5.91,11.03,-1.7,DSYA4_L1,18.59,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T11:45:00+00:00,47,1408,215,5.92,11.29,-1.7,DSYA4_L1,18.78,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T12:00:00+00:00,48,1399,214.7,5.94,11.52,-1.69,DSYA4_L1,18.39,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T12:15:00+00:00,49,1386,213.8,5.96,11.74,-1.69,DSYA4_L1,18.56,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T12:30:00+00:00,50,1374,214,5.99,11.95,-1.69,DSYA7_L1,18.17,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T12:45:00+00:00,51,1355,211.9,6.02,12.14,-1.69,DSYA3_L1,17.81,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T13:00:00+00:00,52,1343,212.1,6.04,12.31,-1.69,DSYA4_L1,17.45,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T13:15:00+00:00,53,1354,214.8,6.02,12.46,-1.69,DSYA3_L1,17.51,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T13:30:00+00:00,54,1367,215.7,6,12.6,-1.69,DSYA3_L1,17.33,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T13:45:00+00:00,55,1383,220.2,5.98,12.71,-1.69,DSYA4_L1,17.46,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T14:00:00+00:00,56,1388,221,5.97,12.8,-1.69,DSYA4_L1,17.74,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T14:15:00+00:00,57,1406,224.6,5.95,12.88,-1.69,DSYA4_L1,18.25,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T14:30:00+00:00,58,1420,225.3,5.92,12.93,-1.69,DSYA4_L1,18.04,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T14:45:00+00:00,59,1433,227.8,5.9,12.96,-1.69,DSYA4_L1,18.93,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T15:00:00+00:00,60,1454,231.6,5.87,12.97,-1.69,DSYA4_L1,18.78,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T15:15:00+00:00,61,1457,231.8,5.87,12.96,-1.69,DSYA4_L1,19.71,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T15:30:00+00:00,62,1460,231.1,5.86,12.93,-1.69,DSYA4_L1,19.86,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T15:45:00+00:00,63,1466,233.3,5.85,12.88,-1.69,DSYA4_L1,20.08,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T16:00:00+00:00,64,1462,232.6,5.86,12.8,-1.69,DSYA4_L1,20.01,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T16:15:00+00:00,65,1465,231.5,5.85,12.71,-1.69,DSYA4_L1,19.97,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T16:30:00+00:00,66,1456,229.7,5.86,12.6,-1.69,DSYA3_L1,20.04,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T16:45:00+00:00,67,1444,228.1,5.88,12.46,-1.69,DSYA4_L1,19.76,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T17:00:00+00:00,68,1444,227.9,5.88,12.31,-1.69,DSYA4_L1,19.62,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T17:15:00+00:00,69,1425,227.1,5.92,12.14,-1.69,DSYA7_L1,19.61,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T17:30:00+00:00,70,1404,223.8,5.95,11.95,-1.69,DSYA7_L1,19.18,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T17:45:00+00:00,71,1385,221.3,5.98,11.74,-1.69,DSYA7_L1,18.74,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T18:00:00+00:00,72,1366,220.1,6.01,11.52,-1.69,DSYA4_L1,18.2,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T18:15:00+00:00,73,1340,215.9,6.05,11.29,-1.7,DSYA7_L1,17.96,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T18:30:00+00:00,74,1326,213.9,6.07,11.03,-1.7,DSYA7_L1,17.53,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T18:45:00+00:00,75,1301,209.4,6.11,10.77,-1.7,DSYA4_L1,16.95,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T19:00:00+00:00,76,1282,206.2,6.14,10.5,-1.7,DSYA7_L1,16.3,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T19:15:00+00:00,77,1294,209.1,6.12,10.21,-1.7,DSYA7_L1,15.94,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T19:30:00+00:00,78,1308,211.7,6.1,9.91,-1.7,DSYA7_L1,15.79,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T19:45:00+00:00,79,1316,212.9,6.09,9.61,-1.7,DSYA4_L1,15.94,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T20:00:00+00:00,80,1322,214,6.08,9.3,-1.7,DSYA3_L1,16.01,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T20:15:00+00:00,81,1295,211.9,6.13,8.98,-1.7,DSYA4_L1,16.29,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T20:30:00+00:00,82,1277,209.4,6.16,8.67,-1.7,DSYA3_L1,15.84,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T20:45:00+00:00,83,1242,203,6.21,8.34,-1.7,DSYA3_L1,15.58,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T21:00:00+00:00,84,1219,198.5,6.24,8.02,-1.7,DSYA7_L1,15.03,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T21:15:00+00:00,85,1168,188.5,6.32,7.69,-1.7,DSYA3_L1,14.52,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T21:30:00+00:00,86,1124,181.6,6.39,7.37,-1.7,DSYA3_L1,13.91,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T21:45:00+00:00,87,1073,174.2,6.47,7.05,-1.71,DSYA7_L1,12.6,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T22:00:00+00:00,88,1027,167.6,6.54,6.74,-1.71,DSYA7_L1,12.02,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T22:15:00+00:00,89,955.3,157.1,6.66,6.43,-1.71,DSYA7_L1,10.85,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T22:30:00+00:00,90,878.3,146.2,6.78,6.12,-1.71,DSYA3_L1,10.15,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T22:45:00+00:00,91,805.8,135.5,6.9,5.83,-1.71,DSYA7_L1,8.81,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T23:00:00+00:00,92,729.9,124.7,7.02,5.54,-1.71,DSYA3_L1,7.72,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T23:15:00+00:00,93,660,113.1,7.13,5.27,-1.71,DSYA1_L1,6.38,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T23:30:00+00:00,94,593.8,103.2,7.24,5,-1.71,DSYA3_L1,5.5,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-05T23:45:00+00:00,95,527,93,7.35,4.75,-1.71,DSYA7_L1,4.74,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T00:00:00+00:00,96,457.3,81.2,7.46,4.42,-1.71,DSYA3_L1,3.99,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T00:15:00+00:00,97,443.6,79,7.48,4.19,-1.71,DSYA7_L1,3.04,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T00:30:00+00:00,98,432.8,77.6,7.5,3.99,-1.71,DSYA7_L1,2.62,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T00:45:00+00:00,99,422.4,75.7,7.52,3.8,-1.71,GIRIS_L1,2.21,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T01:00:00+00:00,100,414.9,73.9,7.53,3.63,-1.71,DSYA3_L1,2.15,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T01:15:00+00:00,101,404.3,72.1,7.55,3.47,-1.71,DSYA3_L1,2.12,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T01:30:00+00:00,102,396.3,70.5,7.56,3.34,-1.71,DSYA3_L1,2.13,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T01:45:00+00:00,103,391.6,70.5,7.57,3.23,-1.71,DSYA2_L1,1.6,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T02:00:00+00:00,104,383.7,69.4,7.58,3.13,-1.71,DSYA1_L3,1.8,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T02:15:00+00:00,105,381,68.8,7.59,3.06,-1.71,DSYA4_L1,1.81,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T02:30:00+00:00,106,377.1,68.3,7.59,3.01,-1.71,DSYA1_L1,1.55,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T02:45:00+00:00,107,375.1,68.2,7.6,2.97,-1.71,DSYA3_L1,1.57,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T03:00:00+00:00,108,373.5,67.7,7.6,2.96,-1.71,DSYA1_L1,1.58,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T03:15:00+00:00,109,373.3,67.6,7.6,2.97,-1.71,DSYA6_L1,1.47,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T03:30:00+00:00,110,373.4,67.6,7.6,3.01,-1.71,DSYA4_L1,1.37,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T03:45:00+00:00,111,372.6,67.6,7.6,3.06,-1.71,DSYA1_L1,1.66,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T04:00:00+00:00,112,374.1,67.8,7.6,3.13,-1.71,DSYA7_L1,1.94,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T04:15:00+00:00,113,377.5,68.1,7.59,3.23,-1.71,DSYA4_L3,1.72,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T04:30:00+00:00,114,385.8,69.3,7.58,3.34,-1.71,DSYA4_L1,1.52,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T04:45:00+00:00,115,390.6,70,7.57,3.47,-1.71,DSYA4_L1,1.5,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T05:00:00+00:00,116,399.6,71.6,7.56,3.63,-1.71,DSYA2_L1,1.57,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T05:15:00+00:00,117,428.4,76.5,7.51,3.8,-1.71,DSYA3_L1,1.79,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T05:30:00+00:00,118,458.9,81.7,7.46,3.99,-1.71,DSYA4_L1,1.73,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T05:45:00+00:00,119,484.9,85.7,7.42,4.19,-1.71,DSYA4_L1,2.13,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T06:00:00+00:00,120,512.7,90.2,7.37,4.42,-1.71,DSYA7_L1,2,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T06:15:00+00:00,121,604.1,105.1,7.23,4.65,-1.71,DSYA6_L1,2.34,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T06:30:00+00:00,122,694.8,119.6,7.08,4.9,-1.71,DSYA4_L1,3.34,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T06:45:00+00:00,123,786.2,132.9,6.93,5.17,-1.71,DSYA4_L1,4.27,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T07:00:00+00:00,124,878.5,145.8,6.78,5.44,-1.71,DSYA4_L1,5.21,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T07:15:00+00:00,125,970.8,159.6,6.63,5.73,-1.71,DSYA4_L1,6.9,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T07:30:00+00:00,126,1059,171.8,6.49,6.02,-1.71,DSYA4_L1,7.96,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T07:45:00+00:00,127,1156,185.3,6.34,6.33,-1.71,DSYA4_L1,9.77,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T08:00:00+00:00,128,1258,200.5,6.17,6.64,-1.71,DSYA4_L1,11.76,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T08:15:00+00:00,129,1284,203.4,6.13,6.95,-1.71,DSYA4_L1,14.03,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T08:30:00+00:00,130,1321,207.9,6.07,7.27,-1.7,DSYA4_L1,15.35,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T08:45:00+00:00,131,1340,209.7,6.04,7.6,-1.7,DSYA4_L1,16.18,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T09:00:00+00:00,132,1360,212.9,6.01,7.92,-1.7,DSYA4_L1,16.52,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T09:15:00+00:00,133,1349,212.5,6.03,8.25,-1.7,DSYA4_L1,16.95,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T09:30:00+00:00,134,1332,209.4,6.05,8.57,-1.7,DSYA4_L1,17.03,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T09:45:00+00:00,135,1324,209.3,6.07,8.89,-1.7,DSYA3_L1,16.75,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T10:00:00+00:00,136,1318,207.7,6.08,9.21,-1.7,DSYA4_L1,16.68,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T10:15:00+00:00,137,1324,209,6.07,9.52,-1.7,DSYA4_L1,16.22,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T10:30:00+00:00,138,1334,209.3,6.05,9.82,-1.7,DSYA4_L1,16.02,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-01-06T10:45:00+00:00,139,1346,211.1,6.03,10.11,-1.7,DSYA4_L1,16.65,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
